CID000002786,CID000003467,5
CID000002786,CID000003476,12
CID000002786,CID000003478,8
CID000002786,CID000003488,14
CID000002786,CID000003510,18
CID000002786,CID000003516,53
CID000002786,CID000003559,3
CID000002786,CID000003639,1
CID000002786,CID000003640,6
CID000002786,CID000003648,7
CID000002786,CID000003652,8
CID000002786,CID000003658,5
CID000002786,CID000003672,7
CID000002786,CID000003676,16
CID000002786,CID000003706,9
CID000002786,CID000003715,26
CID000002786,CID000003746,2
CID000002786,CID000003749,22
CID000002786,CID000003750,7
CID000002786,CID000003763,10
CID000002786,CID000003793,6
CID000002786,CID000003823,22
CID000002786,CID000003825,9
CID000002786,CID000003826,39
CID000002786,CID000003869,24
CID000002786,CID000003878,1
CID000002786,CID000003883,7
CID000002786,CID000003890,7
CID000002786,CID000003899,7
CID000002786,CID000003902,25
CID000002786,CID000003957,18
CID000002786,CID000003958,1
CID000002786,CID000003961,22
CID000002786,CID000003962,15
CID000002786,CID000004034,25
CID000002786,CID000004044,62
CID000002786,CID000004052,34
CID000002786,CID000004058,33
CID000002786,CID000004091,2
CID000002786,CID000004107,31
CID000002786,CID000004112,4
CID000002786,CID000004159,14
CID000002786,CID000004168,1
CID000002786,CID000004170,19
CID000002786,CID000004173,5
CID000002786,CID000004189,22
CID000002786,CID000004192,5
CID000002786,CID000004200,35
CID000002786,CID000004205,34
CID000002786,CID000004236,21
CID000002786,CID000004259,10
CID000002786,CID000004409,26
CID000002786,CID000004449,35
CID000002786,CID000004485,38
CID000002786,CID000004499,12
CID000002786,CID000004509,43
CID000002786,CID000004510,20
CID000002786,CID000004543,17
CID000002786,CID000004547,26
CID000002786,CID000004583,1
CID000002786,CID000004585,24
CID000002786,CID000004595,2
CID000002786,CID000004609,9
CID000002786,CID000004616,5
CID000002786,CID000004634,9
CID000002786,CID000004635,3
CID000002786,CID000004666,5
CID000002786,CID000004674,32
CID000002786,CID000004679,2
CID000002786,CID000004691,6
CID000002786,CID000004834,11
CID000002786,CID000004873,1
CID000002786,CID000004889,11
CID000002786,CID000004894,6
CID000002786,CID000004917,5
CID000002786,CID000004927,3
CID000002786,CID000004943,6
CID000002786,CID000004946,35
CID000002786,CID000005002,11
CID000002786,CID000005005,38
CID000002786,CID000005029,44
CID000002786,CID000005035,33
CID000002786,CID000005038,4
CID000002786,CID000005039,3
CID000002786,CID000005040,17
CID000002786,CID000005073,46
CID000002786,CID000005076,3
CID000002786,CID000005078,10
CID000002786,CID000005090,1
CID000002786,CID000005152,20
CID000002786,CID000005155,10
CID000002786,CID000005203,3
CID000002786,CID000005212,15
CID000002786,CID000005215,19
CID000002786,CID000005234,9
CID000002786,CID000005245,38
CID000002786,CID000005267,14
CID000002786,CID000005358,33
CID000002786,CID000005372,9
CID000002786,CID000005376,13
CID000002786,CID000005379,13
CID000002786,CID000005381,15
CID000002786,CID000005391,5
CID000002786,CID000005401,13
CID000002786,CID000005412,41
CID000002786,CID000005426,26
CID000002786,CID000005478,3
CID000002786,CID000005487,23
CID000002786,CID000005496,13
CID000002786,CID000005512,6
CID000002786,CID000005514,38
CID000002786,CID000005523,15
CID000002786,CID000005533,17
CID000002786,CID000005538,28
CID000002786,CID000005544,35
CID000002786,CID000005572,42
CID000002786,CID000005645,25
CID000002786,CID000005647,10
CID000002786,CID000005650,4
CID000002786,CID000005656,12
CID000002786,CID000005672,13
CID000002786,CID000005726,7
CID000002786,CID000005731,76
CID000002786,CID000005732,3
CID000002786,CID000005978,8
CID000002786,CID000006691,1
CID000002786,CID000008953,23
CID000002786,CID000010631,20
CID000002786,CID000014888,6
CID000002786,CID000019090,18
CID000002786,CID000027661,15
CID000002786,CID000028112,49
CID000002786,CID000032797,41
CID000002786,CID000036339,24
CID000002786,CID000038904,2
CID000002786,CID000039765,10
CID000002786,CID000041693,14
CID000002786,CID000041781,23
CID000002786,CID000054454,12
CID000002786,CID000054688,3
CID000002786,CID000059708,6
CID000002786,CID000060147,18
CID000002786,CID000060164,33
CID000002786,CID000060696,24
CID000002786,CID000060795,57
CID000002786,CID000060831,14
CID000002786,CID000060835,19
CID000002786,CID000060843,3
CID000002786,CID000060953,25
CID000002786,CID000062924,1
CID000002786,CID000068740,18
CID000002786,CID000071329,13
CID000002786,CID000071616,14
CID000002786,CID000077999,6
CID000002786,CID000083786,3
CID000002786,CID000087177,4
CID000002786,CID000119607,46
CID000002786,CID000123620,22
CID000002786,CID000123631,1
CID000002786,CID000124087,15
CID000002786,CID000125889,13
CID000002786,CID000148192,4
CID000002786,CID000150311,8
CID000002786,CID000150610,18
CID000002786,CID000176870,12
CID000002786,CID003468412,14
CID000002786,CID004475485,11
CID000002786,CID005311039,18
CID000002786,CID005311048,12
CID000002786,CID005381226,9
CID000002786,CID005481350,6
CID000002786,CID006398525,28
CID000002786,CID006447131,62
CID000002800,CID000003032,18
CID000002800,CID000003386,2
CID000002800,CID000003405,5
CID000002800,CID000003440,27
CID000002800,CID000003672,24
CID000002800,CID000003878,12
CID000002800,CID000003902,11
CID000002800,CID000004091,5
CID000002800,CID000004594,25
CID000002800,CID000004691,21
CID000002800,CID000004894,30
CID000002800,CID000004920,4
CID000002800,CID000005358,5
CID000002800,CID000005408,2
CID000002800,CID000005538,12
CID000002800,CID000005656,5
CID000002800,CID000005735,2
CID000002800,CID000006691,1
CID000002800,CID000010631,6
CID000002800,CID000054688,2
CID000002800,CID000060795,2
CID000002800,CID000062924,2
CID000002800,CID000150311,2
CID000002801,CID000002802,2
CID000002801,CID000002806,6
CID000002801,CID000002818,4
CID000002801,CID000002891,7
CID000002801,CID000002907,11
CID000002801,CID000002909,11
CID000002801,CID000003003,9
CID000002801,CID000003032,6
CID000002801,CID000003062,4
CID000002801,CID000003066,5
CID000002801,CID000003143,16
CID000002801,CID000003152,42
CID000002801,CID000003325,22
CID000002801,CID000003333,12
CID000002801,CID000003339,18
CID000002801,CID000003345,1
CID000002801,CID000003348,20
CID000002801,CID000003350,7
CID000002801,CID000003367,6
CID000002801,CID000003385,18
CID000002801,CID000003386,2
CID000002801,CID000003461,18
CID000002801,CID000003476,13
CID000002801,CID000003488,15
CID000002801,CID000003559,1
CID000002801,CID000003639,26
CID000002801,CID000003658,21
CID000002801,CID000003672,11
CID000002801,CID000003696,17
CID000002801,CID000003746,9
CID000002801,CID000003825,35
CID000002801,CID000003878,2
CID000002801,CID000003883,7
CID000002801,CID000003899,11
CID000002801,CID000003914,6
CID000002801,CID000003937,4
CID000002801,CID000003954,12
CID000002801,CID000003961,12
CID000002801,CID000004054,7
CID000002801,CID000004091,1
CID000002801,CID000004112,8
CID000002801,CID000004158,16
CID000002801,CID000004171,9
CID000002801,CID000004173,7
CID000002801,CID000004178,3
CID000002801,CID000004205,13
CID000002801,CID000004236,16
CID000002801,CID000004253,2
CID000002801,CID000004506,16
CID000002801,CID000004510,29
CID000002801,CID000004539,4
CID000002801,CID000004543,39
CID000002801,CID000004583,11
CID000002801,CID000004595,9
CID000002801,CID000004616,1
CID000002801,CID000004634,13
CID000002801,CID000004635,7
CID000002801,CID000004666,16
CID000002801,CID000004679,13
CID000002801,CID000004829,25
CID000002801,CID000004873,10
CID000002801,CID000004889,6
CID000002801,CID000004894,20
CID000002801,CID000004900,20
CID000002801,CID000004927,17
CID000002801,CID000004946,3
CID000002801,CID000004999,20
CID000002801,CID000005002,2
CID000002801,CID000005029,20
CID000002801,CID000005038,12
CID000002801,CID000005039,14
CID000002801,CID000005090,3
CID000002801,CID000005095,8
CID000002801,CID000005203,6
CID000002801,CID000005212,29
CID000002801,CID000005291,18
CID000002801,CID000005372,9
CID000002801,CID000005376,3
CID000002801,CID000005454,23
CID000002801,CID000005523,13
CID000002801,CID000005556,8
CID000002801,CID000005572,4
CID000002801,CID000005650,14
CID000002801,CID000005651,19
CID000002801,CID000005656,2
CID000002801,CID000005732,1
CID000002801,CID000005978,15
CID000002801,CID000006691,4
CID000002801,CID000028112,7
CID000002801,CID000032797,24
CID000002801,CID000034312,2
CID000002801,CID000054454,10
CID000002801,CID000054841,8
CID000002801,CID000060184,13
CID000002801,CID000060795,2
CID000002801,CID000060835,5
CID000002801,CID000060854,15
CID000002801,CID000065999,8
CID000002801,CID000068740,9
CID000002801,CID000071616,3
CID000002801,CID000083786,9
CID000002801,CID000087177,7
CID000002801,CID000123620,20
CID000002801,CID000123631,15
CID000002801,CID000124087,18
CID000002801,CID000125889,4
CID000002801,CID004475485,6
CID000002801,CID004659568,39
CID000002801,CID005311297,4
CID000002802,CID000002812,1
CID000002802,CID000002891,18
CID000002802,CID000002907,3
CID000002802,CID000002909,2
CID000002802,CID000002951,3
CID000002802,CID000002955,18
CID000002802,CID000002978,4
CID000002802,CID000002995,14
CID000002802,CID000003007,6
CID000002802,CID000003042,9
CID000002802,CID000003043,5
CID000002802,CID000003066,4
CID000002802,CID000003108,5
CID000002802,CID000003143,3
CID000002802,CID000003152,2
CID000002802,CID000003154,11
CID000002802,CID000003157,19
CID000002802,CID000003158,1
CID000002802,CID000003161,7
CID000002802,CID000003168,22
CID000002802,CID000003203,3
CID000002802,CID000003249,1
CID000002802,CID000003255,3
CID000002802,CID000003261,20
CID000002802,CID000003279,8
CID000002802,CID000003291,4
CID000002802,CID000003308,1
CID000002802,CID000003310,4
CID000002802,CID000003324,7
CID000002802,CID000003333,1
CID000002802,CID000003350,25
CID000002802,CID000003355,19
CID000002802,CID000003367,15
CID000002802,CID000003372,8
CID000002802,CID000003373,3
CID000002802,CID000003379,1
CID000002802,CID000003381,13
CID000002802,CID000003382,19
CID000002802,CID000003385,3
CID000002802,CID000003393,3
CID000002802,CID000003394,24
CID000002802,CID000003403,15
CID000002802,CID000003419,20
CID000002802,CID000003449,10
CID000002802,CID000003454,8
CID000002802,CID000003461,12
CID000002802,CID000003467,8
CID000002802,CID000003488,2
CID000002802,CID000003510,5
CID000002802,CID000003640,1
CID000002802,CID000003652,3
CID000002802,CID000003657,11
CID000002802,CID000003658,1
CID000002802,CID000003661,14
CID000002802,CID000003675,9
CID000002802,CID000003690,37
CID000002802,CID000003696,1
CID000002802,CID000003702,2
CID000002802,CID000003706,5
CID000002802,CID000003746,2
CID000002802,CID000003750,13
CID000002802,CID000003763,7
CID000002802,CID000003784,23
CID000002802,CID000003793,22
CID000002802,CID000003823,47
CID000002802,CID000003825,5
CID000002802,CID000003826,11
CID000002802,CID000003869,18
CID000002802,CID000003877,1
CID000002802,CID000003890,1
CID000002802,CID000003899,1
CID000002802,CID000003902,29
CID000002802,CID000003911,8
CID000002802,CID000003914,53
CID000002802,CID000003954,6
CID000002802,CID000003957,3
CID000002802,CID000003964,5
CID000002802,CID000004034,30
CID000002802,CID000004052,4
CID000002802,CID000004053,8
CID000002802,CID000004054,2
CID000002802,CID000004058,6
CID000002802,CID000004064,10
CID000002802,CID000004095,8
CID000002802,CID000004107,3
CID000002802,CID000004158,10
CID000002802,CID000004159,9
CID000002802,CID000004168,1
CID000002802,CID000004170,4
CID000002802,CID000004178,15
CID000002802,CID000004192,40
CID000002802,CID000004200,25
CID000002802,CID000004212,2
CID000002802,CID000004259,20
CID000002802,CID000004264,23
CID000002802,CID000004409,1
CID000002802,CID000004411,7
CID000002802,CID000004428,8
CID000002802,CID000004440,20
CID000002802,CID000004449,24
CID000002802,CID000004451,6
CID000002802,CID000004463,1
CID000002802,CID000004473,5
CID000002802,CID000004506,3
CID000002802,CID000004509,8
CID000002802,CID000004513,55
CID000002802,CID000004539,7
CID000002802,CID000004542,16
CID000002802,CID000004547,3
CID000002802,CID000004599,2
CID000002802,CID000004601,38
CID000002802,CID000004603,19
CID000002802,CID000004609,3
CID000002802,CID000004614,18
CID000002802,CID000004616,2
CID000002802,CID000004666,8
CID000002802,CID000004674,27
CID000002802,CID000004723,12
CID000002802,CID000004740,9
CID000002802,CID000004745,5
CID000002802,CID000004748,2
CID000002802,CID000004771,26
CID000002802,CID000004812,17
CID000002802,CID000004819,67
CID000002802,CID000004845,11
CID000002802,CID000004856,46
CID000002802,CID000004885,2
CID000002802,CID000004894,2
CID000002802,CID000004909,9
CID000002802,CID000004917,3
CID000002802,CID000004920,18
CID000002802,CID000004943,4
CID000002802,CID000004991,4
CID000002802,CID000004999,5
CID000002802,CID000005005,5
CID000002802,CID000005035,2
CID000002802,CID000005040,6
CID000002802,CID000005064,1
CID000002802,CID000005077,11
CID000002802,CID000005078,3
CID000002802,CID000005090,2
CID000002802,CID000005095,1
CID000002802,CID000005152,7
CID000002802,CID000005155,8
CID000002802,CID000005184,17
CID000002802,CID000005195,1
CID000002802,CID000005206,14
CID000002802,CID000005210,6
CID000002802,CID000005212,2
CID000002802,CID000005215,7
CID000002802,CID000005234,6
CID000002802,CID000005253,6
CID000002802,CID000005291,19
CID000002802,CID000005352,29
CID000002802,CID000005358,2
CID000002802,CID000005372,13
CID000002802,CID000005376,18
CID000002802,CID000005379,28
CID000002802,CID000005394,5
CID000002802,CID000005401,1
CID000002802,CID000005402,9
CID000002802,CID000005408,2
CID000002802,CID000005412,18
CID000002802,CID000005426,5
CID000002802,CID000005453,6
CID000002802,CID000005454,6
CID000002802,CID000005466,4
CID000002802,CID000005472,19
CID000002802,CID000005478,3
CID000002802,CID000005496,10
CID000002802,CID000005512,2
CID000002802,CID000005523,3
CID000002802,CID000005525,12
CID000002802,CID000005530,3
CID000002802,CID000005533,11
CID000002802,CID000005538,16
CID000002802,CID000005544,3
CID000002802,CID000005572,2
CID000002802,CID000005578,31
CID000002802,CID000005584,49
CID000002802,CID000005596,11
CID000002802,CID000005645,1
CID000002802,CID000005647,4
CID000002802,CID000005651,3
CID000002802,CID000005672,10
CID000002802,CID000005717,35
CID000002802,CID000005719,11
CID000002802,CID000005726,2
CID000002802,CID000005731,16
CID000002802,CID000005734,1
CID000002802,CID000005878,24
CID000002802,CID000005978,6
CID000002802,CID000008953,10
CID000002802,CID000009052,2
CID000002802,CID000010631,32
CID000002802,CID000016231,25
CID000002802,CID000019090,13
CID000002802,CID000024011,17
CID000002802,CID000024486,2
CID000002802,CID000027661,17
CID000002802,CID000027686,19
CID000002802,CID000027991,5
CID000002802,CID000028112,1
CID000002802,CID000032797,11
CID000002802,CID000038904,12
CID000002802,CID000041317,19
CID000002802,CID000041774,7
CID000002802,CID000041781,5
CID000002802,CID000051634,6
CID000002802,CID000054374,9
CID000002802,CID000054547,28
CID000002802,CID000054688,7
CID000002802,CID000056339,2
CID000002802,CID000056959,15
CID000002802,CID000057537,4
CID000002802,CID000060147,8
CID000002802,CID000060164,25
CID000002802,CID000060184,19
CID000002802,CID000060198,28
CID000002802,CID000060754,14
CID000002802,CID000060787,5
CID000002802,CID000060852,8
CID000002802,CID000060865,49
CID000002802,CID000060953,11
CID000002802,CID000062924,3
CID000002802,CID000065027,13
CID000002802,CID000065999,1
CID000002802,CID000068740,5
CID000002802,CID000071329,4
CID000002802,CID000071616,5
CID000002802,CID000072054,10
CID000002802,CID000074989,4
CID000002802,CID000077993,10
CID000002802,CID000087177,2
CID000002802,CID000093860,9
CID000002802,CID000104741,22
CID000002802,CID000104865,8
CID000002802,CID000110634,5
CID000002802,CID000115237,1
CID000002802,CID000119607,8
CID000002802,CID000122316,7
CID000002802,CID000123620,1
CID000002802,CID000123631,15
CID000002802,CID000124087,4
CID000002802,CID000130881,12
CID000002802,CID000147912,9
CID000002802,CID000148192,4
CID000002802,CID000148211,11
CID000002802,CID000152945,6
CID000002802,CID000156419,2
CID000002802,CID000160051,12
CID000002802,CID000170361,2
CID000002802,CID000176168,16
CID000002802,CID000176870,5
CID000002802,CID000197712,5
CID000002802,CID000213039,3
CID000002802,CID000216239,27
CID000002802,CID000216326,4
CID000002802,CID000443871,12
CID000002802,CID000657298,9
CID000002802,CID001349907,45
CID000002802,CID003002190,23
CID000002802,CID003062316,11
CID000002802,CID003081884,9
CID000002802,CID003085017,1
CID000002802,CID003468412,9
CID000002802,CID004183806,25
CID000002802,CID004479097,6
CID000002802,CID004659568,3
CID000002802,CID004659569,3
CID000002802,CID005281104,23
CID000002802,CID005282226,4
CID000002802,CID005311027,12
CID000002802,CID005311039,5
CID000002802,CID005311048,5
CID000002802,CID005329102,8
CID000002802,CID005353980,5
CID000002802,CID005381226,43
CID000002802,CID005481350,2
CID000002802,CID005487301,2
CID000002802,CID006398525,2
CID000002802,CID006447131,25
CID000002803,CID000002818,3
CID000002803,CID000002891,30
CID000002803,CID000002895,3
CID000002803,CID000002907,8
CID000002803,CID000002955,18
CID000002803,CID000002978,14
CID000002803,CID000003003,1
CID000002803,CID000003007,9
CID000002803,CID000003032,5
CID000002803,CID000003042,9
CID000002803,CID000003108,16
CID000002803,CID000003121,1
CID000002803,CID000003143,13
CID000002803,CID000003148,7
CID000002803,CID000003152,2
CID000002803,CID000003154,2
CID000002803,CID000003158,18
CID000002803,CID000003161,5
CID000002803,CID000003168,1
CID000002803,CID000003203,12
CID000002803,CID000003249,1
CID000002803,CID000003255,37
CID000002803,CID000003308,8
CID000002803,CID000003310,14
CID000002803,CID000003324,57
CID000002803,CID000003348,1
CID000002803,CID000003350,6
CID000002803,CID000003365,1
CID000002803,CID000003367,17
CID000002803,CID000003382,87
CID000002803,CID000003385,14
CID000002803,CID000003394,24
CID000002803,CID000003403,5
CID000002803,CID000003404,6
CID000002803,CID000003410,2
CID000002803,CID000003419,11
CID000002803,CID000003449,25
CID000002803,CID000003454,2
CID000002803,CID000003461,6
CID000002803,CID000003467,3
CID000002803,CID000003476,1
CID000002803,CID000003510,24
CID000002803,CID000003516,17
CID000002803,CID000003637,2
CID000002803,CID000003640,4
CID000002803,CID000003648,4
CID000002803,CID000003652,7
CID000002803,CID000003657,13
CID000002803,CID000003661,23
CID000002803,CID000003672,2
CID000002803,CID000003696,10
CID000002803,CID000003702,4
CID000002803,CID000003715,6
CID000002803,CID000003736,29
CID000002803,CID000003763,16
CID000002803,CID000003780,1
CID000002803,CID000003784,11
CID000002803,CID000003793,13
CID000002803,CID000003825,16
CID000002803,CID000003826,7
CID000002803,CID000003869,1
CID000002803,CID000003877,16
CID000002803,CID000003890,14
CID000002803,CID000003899,26
CID000002803,CID000003902,14
CID000002803,CID000003911,39
CID000002803,CID000003929,2
CID000002803,CID000003954,17
CID000002803,CID000003957,2
CID000002803,CID000003962,2
CID000002803,CID000004034,4
CID000002803,CID000004052,15
CID000002803,CID000004054,7
CID000002803,CID000004058,12
CID000002803,CID000004064,20
CID000002803,CID000004075,7
CID000002803,CID000004095,5
CID000002803,CID000004107,21
CID000002803,CID000004138,9
CID000002803,CID000004159,7
CID000002803,CID000004170,4
CID000002803,CID000004189,13
CID000002803,CID000004192,7
CID000002803,CID000004205,7
CID000002803,CID000004212,6
CID000002803,CID000004236,20
CID000002803,CID000004259,8
CID000002803,CID000004409,20
CID000002803,CID000004411,14
CID000002803,CID000004449,51
CID000002803,CID000004499,4
CID000002803,CID000004509,17
CID000002803,CID000004513,51
CID000002803,CID000004543,7
CID000002803,CID000004583,1
CID000002803,CID000004585,3
CID000002803,CID000004599,27
CID000002803,CID000004609,13
CID000002803,CID000004614,46
CID000002803,CID000004616,10
CID000002803,CID000004634,1
CID000002803,CID000004635,4
CID000002803,CID000004666,5
CID000002803,CID000004674,30
CID000002803,CID000004740,14
CID000002803,CID000004748,8
CID000002803,CID000004771,40
CID000002803,CID000004812,13
CID000002803,CID000004828,18
CID000002803,CID000004856,15
CID000002803,CID000004885,7
CID000002803,CID000004894,2
CID000002803,CID000004909,6
CID000002803,CID000004911,27
CID000002803,CID000004917,1
CID000002803,CID000004920,20
CID000002803,CID000004946,2
CID000002803,CID000004999,20
CID000002803,CID000005005,3
CID000002803,CID000005035,16
CID000002803,CID000005064,2
CID000002803,CID000005073,1
CID000002803,CID000005077,13
CID000002803,CID000005078,48
CID000002803,CID000005090,3
CID000002803,CID000005095,18
CID000002803,CID000005206,5
CID000002803,CID000005234,1
CID000002803,CID000005253,9
CID000002803,CID000005291,7
CID000002803,CID000005352,13
CID000002803,CID000005358,53
CID000002803,CID000005376,6
CID000002803,CID000005379,3
CID000002803,CID000005408,13
CID000002803,CID000005412,41
CID000002803,CID000005426,7
CID000002803,CID000005466,9
CID000002803,CID000005472,50
CID000002803,CID000005478,5
CID000002803,CID000005487,33
CID000002803,CID000005496,15
CID000002803,CID000005512,1
CID000002803,CID000005514,1
CID000002803,CID000005523,16
CID000002803,CID000005533,48
CID000002803,CID000005544,17
CID000002803,CID000005556,11
CID000002803,CID000005572,43
CID000002803,CID000005596,6
CID000002803,CID000005645,20
CID000002803,CID000005647,15
CID000002803,CID000005656,4
CID000002803,CID000005717,20
CID000002803,CID000005719,23
CID000002803,CID000005726,2
CID000002803,CID000005734,36
CID000002803,CID000005978,25
CID000002803,CID000010631,4
CID000002803,CID000019090,8
CID000002803,CID000024486,14
CID000002803,CID000027661,1
CID000002803,CID000027991,20
CID000002803,CID000028112,42
CID000002803,CID000036339,8
CID000002803,CID000038904,5
CID000002803,CID000041693,7
CID000002803,CID000047320,6
CID000002803,CID000047725,45
CID000002803,CID000054374,11
CID000002803,CID000054688,26
CID000002803,CID000054841,1
CID000002803,CID000056339,74
CID000002803,CID000059708,4
CID000002803,CID000060147,1
CID000002803,CID000060184,27
CID000002803,CID000060198,18
CID000002803,CID000060696,7
CID000002803,CID000060754,14
CID000002803,CID000060795,1
CID000002803,CID000060831,1
CID000002803,CID000060852,2
CID000002803,CID000060854,2
CID000002803,CID000060865,32
CID000002803,CID000060877,5
CID000002803,CID000060953,17
CID000002803,CID000064147,1
CID000002803,CID000068740,29
CID000002803,CID000071158,43
CID000002803,CID000071273,8
CID000002803,CID000071329,10
CID000002803,CID000071616,17
CID000002803,CID000072054,21
CID000002803,CID000077999,1
CID000002803,CID000091270,12
CID000002803,CID000093860,24
CID000002803,CID000104865,9
CID000002803,CID000110634,8
CID000002803,CID000110635,8
CID000002803,CID000115237,4
CID000002803,CID000123620,4
CID000002803,CID000124087,20
CID000002803,CID000125017,5
CID000002803,CID000125889,5
CID000002803,CID000148192,5
CID000002803,CID000148211,12
CID000002803,CID000150310,12
CID000002803,CID000154059,19
CID000002803,CID000160051,7
CID000002803,CID000163742,7
CID000002803,CID000170361,1
CID000002803,CID000176168,1
CID000002803,CID000176870,1
CID000002803,CID000197712,1
CID000002803,CID000216239,14
CID000002803,CID000216326,3
CID000002803,CID000508230,4
CID000002803,CID001349907,15
CID000002803,CID003002190,28
CID000002803,CID003468412,8
CID000002803,CID004183806,35
CID000002803,CID005282226,5
CID000002803,CID005311027,6
CID000002803,CID005311048,11
CID000002803,CID005311082,24
CID000002803,CID005311181,2
CID000002803,CID005329102,6
CID000002803,CID005353980,5
CID000002803,CID005381226,20
CID000002803,CID005481350,2
CID000002803,CID005487301,1
CID000002803,CID006398525,14
CID000002806,CID000002812,1
CID000002806,CID000002891,1
CID000002806,CID000002895,1
CID000002806,CID000002907,1
CID000002806,CID000002909,1
CID000002806,CID000002949,26
CID000002806,CID000002951,16
CID000002806,CID000002955,5
CID000002806,CID000002973,14
CID000002806,CID000002978,3
CID000002806,CID000003040,8
CID000002806,CID000003042,11
CID000002806,CID000003043,20
CID000002806,CID000003059,12
CID000002806,CID000003108,2
CID000002806,CID000003148,9
CID000002806,CID000003158,3
CID000002806,CID000003161,1
CID000002806,CID000003168,13
CID000002806,CID000003198,20
CID000002806,CID000003203,3
CID000002806,CID000003255,3
CID000002806,CID000003261,22
CID000002806,CID000003279,1
CID000002806,CID000003305,5
CID000002806,CID000003308,6
CID000002806,CID000003310,3
CID000002806,CID000003324,7
CID000002806,CID000003348,2
CID000002806,CID000003355,2
CID000002806,CID000003365,1
CID000002806,CID000003367,16
CID000002806,CID000003379,3
CID000002806,CID000003382,16
CID000002806,CID000003393,44
CID000002806,CID000003394,7
CID000002806,CID000003397,24
CID000002806,CID000003404,10
CID000002806,CID000003467,9
CID000002806,CID000003494,11
CID000002806,CID000003510,7
CID000002806,CID000003637,1
CID000002806,CID000003648,1
CID000002806,CID000003657,1
CID000002806,CID000003661,4
CID000002806,CID000003672,1
CID000002806,CID000003690,10
CID000002806,CID000003696,18
CID000002806,CID000003715,5
CID000002806,CID000003724,3
CID000002806,CID000003730,13
CID000002806,CID000003734,12
CID000002806,CID000003736,7
CID000002806,CID000003741,13
CID000002806,CID000003750,7
CID000002806,CID000003767,7
CID000002806,CID000003784,4
CID000002806,CID000003793,9
CID000002806,CID000003823,1
CID000002806,CID000003825,1
CID000002806,CID000003826,8
CID000002806,CID000003827,10
CID000002806,CID000003869,1
CID000002806,CID000003877,3
CID000002806,CID000003902,1
CID000002806,CID000003914,12
CID000002806,CID000003929,6
CID000002806,CID000003954,1
CID000002806,CID000004034,2
CID000002806,CID000004044,17
CID000002806,CID000004053,17
CID000002806,CID000004054,1
CID000002806,CID000004058,8
CID000002806,CID000004064,11
CID000002806,CID000004075,1
CID000002806,CID000004095,40
CID000002806,CID000004107,10
CID000002806,CID000004138,3
CID000002806,CID000004158,1
CID000002806,CID000004159,2
CID000002806,CID000004170,1
CID000002806,CID000004178,7
CID000002806,CID000004189,44
CID000002806,CID000004192,8
CID000002806,CID000004195,16
CID000002806,CID000004200,15
CID000002806,CID000004212,10
CID000002806,CID000004236,2
CID000002806,CID000004264,21
CID000002806,CID000004409,5
CID000002806,CID000004425,15
CID000002806,CID000004449,6
CID000002806,CID000004463,4
CID000002806,CID000004473,6
CID000002806,CID000004497,11
CID000002806,CID000004499,1
CID000002806,CID000004506,14
CID000002806,CID000004509,1
CID000002806,CID000004510,2
CID000002806,CID000004513,1
CID000002806,CID000004539,1
CID000002806,CID000004599,1
CID000002806,CID000004601,17
CID000002806,CID000004603,11
CID000002806,CID000004614,18
CID000002806,CID000004674,17
CID000002806,CID000004730,10
CID000002806,CID000004745,32
CID000002806,CID000004748,11
CID000002806,CID000004812,10
CID000002806,CID000004819,16
CID000002806,CID000004828,6
CID000002806,CID000004834,23
CID000002806,CID000004845,22
CID000002806,CID000004856,1
CID000002806,CID000004885,8
CID000002806,CID000004893,2
CID000002806,CID000004911,13
CID000002806,CID000004920,7
CID000002806,CID000004932,19
CID000002806,CID000004943,1
CID000002806,CID000004991,6
CID000002806,CID000005035,1
CID000002806,CID000005040,1
CID000002806,CID000005064,3
CID000002806,CID000005076,3
CID000002806,CID000005078,43
CID000002806,CID000005155,6
CID000002806,CID000005184,12
CID000002806,CID000005195,9
CID000002806,CID000005206,19
CID000002806,CID000005210,43
CID000002806,CID000005234,7
CID000002806,CID000005291,1
CID000002806,CID000005352,1
CID000002806,CID000005358,1
CID000002806,CID000005376,5
CID000002806,CID000005379,1
CID000002806,CID000005401,1
CID000002806,CID000005402,4
CID000002806,CID000005408,2
CID000002806,CID000005412,20
CID000002806,CID000005454,97
CID000002806,CID000005466,5
CID000002806,CID000005486,1
CID000002806,CID000005487,4
CID000002806,CID000005496,16
CID000002806,CID000005505,11
CID000002806,CID000005523,4
CID000002806,CID000005525,3
CID000002806,CID000005533,14
CID000002806,CID000005538,16
CID000002806,CID000005544,1
CID000002806,CID000005572,4
CID000002806,CID000005578,3
CID000002806,CID000005596,3
CID000002806,CID000005645,18
CID000002806,CID000005672,8
CID000002806,CID000005717,3
CID000002806,CID000005719,12
CID000002806,CID000005726,11
CID000002806,CID000005731,24
CID000002806,CID000005734,11
CID000002806,CID000005878,2
CID000002806,CID000005978,7
CID000002806,CID000008953,2
CID000002806,CID000009052,3
CID000002806,CID000009433,34
CID000002806,CID000010631,7
CID000002806,CID000012536,27
CID000002806,CID000014888,14
CID000002806,CID000016231,15
CID000002806,CID000019090,1
CID000002806,CID000024011,15
CID000002806,CID000027686,16
CID000002806,CID000028112,1
CID000002806,CID000032797,23
CID000002806,CID000034312,1
CID000002806,CID000036339,15
CID000002806,CID000038904,3
CID000002806,CID000039765,17
